Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;Icuriosity1;Icuriosity1-quantised;Dcuriosity1;Dcuriosity1-quantised;Icuriosity2;Icuriosity2-quantised;Dcuriosity2;Dcuriosity2-quantised;Icuriosity3;Icuriosity3-quantised;Dcuriosity3;Dcuriosity3-quantised;Icuriosity4;Icuriosity4-quantised;Dcuriosity4;Dcuriosity4-quantised;Icuriosity5;Icuriosity5-quantised;Dcuriosity5;Dcuriosity5-quantised;END QUESTIONNAIRE
1;1638046929767;27/11/2021 21:02:09;1638046930536;2;27/11/2021 23:02:10;55551;22;questionnaire-2wlk;;17526704;BLIND;5175309;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1280x720;1280x577;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3;3;1;1;4;4;2;2;4;4;4;4;3;3;4;4;2;2;3;3;27925
1;1637665108258;23/11/2021 10:58:28;1637665108018;2;23/11/2021 12:58:28;55551;22;questionnaire-2wlk;;17400366;BLIND;5133586;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1280x800;1280x712;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;1;1;4;4;1;1;4;4;2;2;3;3;4;4;4;4;4;4;53213
1;1637660811480;23/11/2021 09:46:51;1637660811381;2;23/11/2021 11:46:51;55551;22;questionnaire-2wlk;;17398126;BLIND;5133207;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 94.0.4606.81;1920x1080;1842x680;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;4;4;5;5;4;4;5;5;2;2;4;4;4;4;2;2;4;4;39485
1;1637657317091;23/11/2021 08:48:37;1637657317312;2;23/11/2021 10:48:37;55551;22;questionnaire-2wlk;;17395892;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;3;3;5;5;4;4;5;5;4;4;5;5;5;5;4;4;4;4;97381
1;1637619347808;22/11/2021 22:15:47;1637619347422;2;23/11/2021 00:15:47;55551;22;questionnaire-2wlk;;17390696;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;2;2;4;4;2;2;5;5;4;4;4;4;3;3;3;3;3;3;36172
1;1637595923203;22/11/2021 15:45:23;1637595923511;2;22/11/2021 17:45:23;55551;22;questionnaire-2wlk;;17378233;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1536x722;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;4;4;5;5;4;4;5;5;5;5;4;4;4;4;4;4;5;5;29490
1;1637501685325;21/11/2021 13:34:45;1637501683925;2;21/11/2021 15:34:43;55551;22;questionnaire-2wlk;;17351287;BLIND;5120203;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1280x720;1280x605;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;3;3;5;5;3;3;5;5;4;4;5;5;5;5;4;4;3;3;64907
1;1637431112998;20/11/2021 17:58:32;1637431112886;2;20/11/2021 19:58:32;55551;22;questionnaire-2wlk;;17341880;BLIND;5117494;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 96.0.4664.55;2048x1152;1540x838;Reasoning Chunk;Epistemic Curiosity Scale (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;;No;5;5;2;2;5;5;2;2;5;5;3;3;4;4;4;4;4;4;3;3;95046
1;1637330225953;19/11/2021 13:57:05;1637330225865;2;19/11/2021 15:57:05;55551;22;questionnaire-2wlk;;17314207;BLIND;5110749;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Chrome 96.0.4664.45;1440x900;1152x613;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;3;3;4;4;3;3;4;4;4;4;4;4;4;4;3;3;3;3;50303
1;1635938755532;03/11/2021 11:25:55;1635938755324;2;03/11/2021 13:25:55;55551;22;questionnaire-2wlk;;16849892;BLIND;4986367;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1920x1080;1829x967;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;29577
1;1635788935847;01/11/2021 17:48:55;1635788935712;2;01/11/2021 19:48:55;55551;22;questionnaire-2wlk;;16813738;BLIND;4973999;;complete;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 93.0;1440x900;1440x717;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;2;2;5;5;4;4;5;5;4;4;3;3;4;4;3;3;4;4;68367
1;1635530383107;29/10/2021 17:59:43;1635530382780;3;29/10/2021 20:59:42;55551;22;questionnaire-2wlk;;16777201;BLIND;4959547;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1536x864;1707x802;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;1;1;5;5;2;2;5;5;3;3;4;4;4;4;3;3;4;4;74541
1;1635512619459;29/10/2021 13:03:39;1635512619602;3;29/10/2021 16:03:39;55551;22;questionnaire-2wlk;;16771602;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Epistemic Curiosity Scale (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;No;5;5;4;4;5;5;5;5;5;5;3;3;5;5;5;5;4;4;4;4;25160
1;1635504571867;29/10/2021 10:49:31;1635504572068;3;29/10/2021 13:49:32;55551;22;questionnaire-2wlk;;16769026;BLIND;4959255;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1422x641;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;1;1;5;5;2;2;4;4;2;2;5;5;5;5;1;1;5;5;48892
1;1635358773953;27/10/2021 18:19:33;1635358774161;3;27/10/2021 21:19:34;55551;22;questionnaire-2wlk;;16735662;BLIND;4948269;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1280x720;1280x609;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;2;2;4;4;3;3;3;3;4;4;4;4;4;4;2;2;4;4;56634
1;1635353643016;27/10/2021 16:54:03;1635353642910;3;27/10/2021 19:54:02;55551;22;questionnaire-2wlk;;16733615;BLIND;4948053;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1680x1050;1680x987;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;1;1;5;5;3;3;4;4;3;3;3;3;4;4;2;2;4;4;28878
1;1635347623896;27/10/2021 15:13:43;1635347626005;3;27/10/2021 18:13:46;55551;22;questionnaire-2wlk;;16730422;BLIND;4946837;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1366x768;1366x625;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;1;1;5;5;4;4;5;5;4;4;4;4;3;3;4;4;4;4;70674
1;1635342658492;27/10/2021 13:50:58;1635342658366;3;27/10/2021 16:50:58;55551;22;questionnaire-2wlk;;16727593;BLIND;4945017;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1280x800;997x635;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;56365
1;1635331107818;27/10/2021 10:38:27;1635331107743;3;27/10/2021 13:38:27;55551;22;questionnaire-2wlk;;16723713;BLIND;4943807;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1280x720;1280x587;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;2;2;5;5;3;3;5;5;3;3;4;4;4;4;3;3;4;4;56392
1;1635248225736;26/10/2021 11:37:05;1635248225657;3;26/10/2021 14:37:05;55551;22;questionnaire-2wlk;;16687117;BLIND;4929121;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1259x953;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3;3;1;1;3;3;2;2;4;4;3;3;3;3;3;3;3;3;4;4;41702
1;1635175659644;25/10/2021 15:27:39;1635175659483;3;25/10/2021 18:27:39;55551;22;questionnaire-2wlk;;16661934;BLIND;4922817;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 94.0.4606.54;1280x800;1167x641;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;3;3;4;4;4;4;4;4;3;3;3;3;5;5;3;3;4;4;67522
1;1635166374662;25/10/2021 12:52:54;1635166374342;3;25/10/2021 15:52:54;55551;22;questionnaire-2wlk;;16656590;BLIND;4921307;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1920x1200;1606x1030;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;1;1;5;5;2;2;5;5;4;4;3;3;4;4;3;3;3;3;88325
1;1635084344742;24/10/2021 14:05:44;1635084348826;3;24/10/2021 17:05:48;55551;22;questionnaire-2wlk;;16634575;BLIND;4916307;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1366x768;1366x643;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3;3;1;1;3;3;1;1;4;4;2;2;4;4;4;4;3;3;2;2;45938
1;1635006553150;23/10/2021 16:29:13;1635006562335;2;23/10/2021 18:29:22;55551;22;questionnaire-2wlk;;16624539;BLIND;4914191;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1536x722;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3;3;2;2;2;2;1;1;2;2;2;2;1;1;3;3;1;1;1;1;51523
1;1634898562787;22/10/2021 10:29:22;1634898562624;3;22/10/2021 13:29:22;55551;22;questionnaire-2wlk;;16591169;BLIND;4907987;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1280x720;1280x573;Reasoning Chunk;Epistemic Curiosity Scale (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;;No;5;5;2;2;5;5;3;3;5;5;3;3;4;4;4;4;5;5;4;4;47512
1;1634754085411;20/10/2021 18:21:25;1634754087303;3;20/10/2021 21:21:27;55551;22;questionnaire-2wlk;;16547672;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1536x722;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;4;4;4;4;3;3;5;5;3;3;4;4;4;4;5;5;3;3;59128
1;1634742770921;20/10/2021 15:12:50;1634742770787;3;20/10/2021 18:12:50;55551;22;questionnaire-2wlk;;16541336;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x944;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;3;3;5;5;5;5;5;5;4;4;5;5;4;4;4;4;5;5;39631
1;1634735018202;20/10/2021 13:03:38;1634735018095;3;20/10/2021 16:03:38;55551;22;questionnaire-2wlk;;16536184;BLIND;4888071;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x750;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;1;1;4;4;4;4;4;4;4;4;5;5;4;4;2;2;4;4;97020
1;1634730994648;20/10/2021 11:56:34;1634730995672;3;20/10/2021 14:56:35;55551;22;questionnaire-2wlk;;16534456;BLIND;4887607;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1280x720;1280x595;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;2;2;4;4;2;2;4;4;4;4;4;4;4;4;2;2;4;4;54875
1;1634726350239;20/10/2021 10:39:10;1634726350165;3;20/10/2021 13:39:10;55551;22;questionnaire-2wlk;;16531951;BLIND;4887029;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1920x1080;1621x883;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;1;1;5;5;3;3;5;5;2;2;4;4;3;3;4;4;3;3;58299
1;1634724791127;20/10/2021 10:13:11;1634724790915;3;20/10/2021 13:13:10;55551;22;questionnaire-2wlk;;16531045;BLIND;4879113;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x721;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;2;2;5;5;3;3;5;5;3;3;4;4;4;4;4;4;4;4;114425
1;1634722279980;20/10/2021 09:31:19;1634722279892;3;20/10/2021 12:31:19;55551;22;questionnaire-2wlk;;16529623;BLIND;4886824;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1536x722;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;2;2;4;4;3;3;4;4;2;2;3;3;4;4;2;2;2;2;65415
1;1634719067855;20/10/2021 08:37:47;1634719067743;3;20/10/2021 11:37:47;55551;22;questionnaire-2wlk;;16527944;BLIND;4886771;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 91.0;2560x1440;2093x911;Reasoning Chunk;Epistemic Curiosity Scale (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;;No;3;3;2;2;4;4;3;3;4;4;3;3;3;3;3;3;2;2;3;3;36138
1;1634717725625;20/10/2021 08:15:25;1634717725507;3;20/10/2021 11:15:25;55551;22;questionnaire-2wlk;;16527158;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x520;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3;3;2;2;5;5;4;4;5;5;3;3;5;5;4;4;2;2;5;5;35143
1;1634044619941;12/10/2021 13:16:59;1634044619803;3;12/10/2021 16:16:59;55551;22;questionnaire-2wlk;;16327431;BLIND;4831981;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.71;1280x720;1253x580;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;3;3;4;4;2;2;4;4;3;3;5;5;4;4;3;3;5;5;61848
1;1634043078138;12/10/2021 12:51:18;1634043077990;3;12/10/2021 15:51:17;55551;22;questionnaire-2wlk;;16326448;BLIND;4831351;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 94.0.4606.71;1440x900;1440x733;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;1;1;5;5;2;2;5;5;4;4;4;4;4;4;2;2;4;4;43639
1;1632749778754;27/09/2021 13:36:18;1632749778413;3;27/09/2021 16:36:18;55551;22;questionnaire-2wlk;;16022271;BLIND;4733678;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.54;1920x1080;1399x809;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1;1;2;2;3;3;4;4;5;5;1;1;2;2;3;3;4;4;5;5;7176
1;1637864966650;25/11/2021 18:29:26;1637864966379;2;25/11/2021 20:29:26;55551;22;questionnaire-2wlk;;17487650;BLIND;5156990;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1280x720;1280x577;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;3;3;5;5;4;4;5;5;2;2;4;4;5;5;4;4;5;5;169781
1;1636023668513;04/11/2021 11:01:08;1636023668600;2;04/11/2021 13:01:08;55551;22;questionnaire-2wlk;;16878586;BLIND;4995455;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1280x720;1280x577;Science Chunk;Epistemic Curiosity Scale (Finnish);5;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;;;No;3;3;2;2;4;4;3;3;4;4;2;2;4;4;4;4;4;4;4;4;115962
1;1634634732883;19/10/2021 09:12:12;1634634732796;3;19/10/2021 12:12:12;55551;22;questionnaire-2wlk;;16489973;BLIND;4877584;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 94.0.992.50;1920x1200;1260x780;Openminded Chunk;Epistemic Curiosity Scale (Finnish);5;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;2;2;5;5;3;3;4;4;3;3;4;4;3;3;4;4;4;4;50036
END OF FILE
