Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;openNormal1;openNormal1-quantised;openNormal2;openNormal2-quantised;openNormal3;openNormal3-quantised;openReverse1;openReverse1-quantised;openReverse2;openReverse2-quantised;openReverse3;openReverse3-quantised;openReverse4;openReverse4-quantised;END QUESTIONNAIRE
1;1644020314955;05/02/2022 00:18:34;1644020314883;2;05/02/2022 02:18:34;55551;25;questionnaire-7qsg;;19185132;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;4;4;2;2;3;3;2;2;1;1;67252
1;1644064804216;05/02/2022 12:40:04;1644064805009;2;05/02/2022 14:40:05;55551;25;questionnaire-7qsg;;19192717;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;5;5;5;5;3;3;4;4;5;5;3;3;18638
1;1644073541959;05/02/2022 15:05:41;1644072967527;2;05/02/2022 16:56:07;55551;25;questionnaire-7qsg;;19196448;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1202x618;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;7;7;1;1;2;2;2;2;2;2;63117
1;1644075962380;05/02/2022 15:46:02;1644075962297;2;05/02/2022 17:46:02;55551;25;questionnaire-7qsg;;19197080;BLIND;5688370;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x800;1280x634;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;4;4;1;1;3;3;1;1;1;1;95315
1;1644137418897;06/02/2022 08:50:18;1644137420185;2;06/02/2022 10:50:20;55551;25;questionnaire-7qsg;;19206190;BLIND;5691188;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x609;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;7;7;1;1;3;3;1;1;1;1;30483
1;1644148452739;06/02/2022 11:54:12;1644148452630;2;06/02/2022 13:54:12;55551;25;questionnaire-7qsg;;19208777;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;6;6;6;6;1;1;2;2;1;1;1;1;90682
1;1644177145695;06/02/2022 19:52:25;1644177320794;2;06/02/2022 21:55:20;55551;25;questionnaire-7qsg;;19218646;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;6;6;6;6;1;1;2;2;1;1;1;1;96921
1;1644179347204;06/02/2022 20:29:07;1644179347065;2;06/02/2022 22:29:07;55551;25;questionnaire-7qsg;;19219300;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1440x900;1384x762;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;7;7;1;1;4;4;1;1;2;2;140308
1;1644226548200;07/02/2022 09:35:48;1644226547998;2;07/02/2022 11:35:47;55551;25;questionnaire-7qsg;;19225968;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;7;7;1;1;3;3;2;2;1;1;54352
1;1644227973708;07/02/2022 09:59:33;1644227973247;2;07/02/2022 11:59:33;55551;25;questionnaire-7qsg;;19226501;BLIND;5695925;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1366x663;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;6;6;5;5;1;1;1;1;1;1;1;1;24600
1;1644416137547;09/02/2022 14:15:37;1644416137599;2;09/02/2022 16:15:37;55551;25;questionnaire-7qsg;;19308039;BLIND;5726771;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x778;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;7;7;1;1;3;3;3;3;1;1;38552
1;1644439479029;09/02/2022 20:44:39;1644439478947;2;09/02/2022 22:44:38;55551;25;questionnaire-7qsg;;19322446;BLIND;5731793;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1280x800;1204x649;Reasoning Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;;No;6;6;6;6;5;5;1;1;2;2;1;1;2;2;35770
1;1644440566473;09/02/2022 21:02:46;1644440585828;2;09/02/2022 23:03:05;55551;25;questionnaire-7qsg;;19322910;BLIND;5731864;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1242x597;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;5;5;1;1;2;2;5;5;1;1;25688
1;1644569258319;11/02/2022 08:47:38;1644569258214;2;11/02/2022 10:47:38;55551;25;questionnaire-7qsg;;19366481;BLIND;5747184;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x720;1280x616;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;6;6;7;7;1;1;2;2;2;2;1;1;23493
1;1644697202234;12/02/2022 20:20:02;1644697202599;2;12/02/2022 22:20:02;55551;25;questionnaire-7qsg;;19402857;BLIND;5758326;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 97.0;1184x666;1184x570;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;5;5;5;5;1;1;2;2;2;2;1;1;46675
1;1644711850306;13/02/2022 00:24:10;1644711850117;2;13/02/2022 02:24:10;55551;25;questionnaire-7qsg;;19404450;BLIND;5758833;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.99;1440x900;1440x821;Reasoning Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;;No;5;5;7;7;2;2;1;1;5;5;3;3;2;2;100403
1;1644857132009;14/02/2022 16:45:32;1644857131936;2;14/02/2022 18:45:31;55551;25;questionnaire-7qsg;;19435097;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;4;4;1;1;5;5;2;2;1;1;47221
1;1644926744726;15/02/2022 12:05:44;1644926744603;2;15/02/2022 14:05:44;55551;25;questionnaire-7qsg;;19455521;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;4;4;3;3;1;1;6;6;3;3;1;1;55181
1;1645042851310;16/02/2022 20:20:51;1645042850810;2;16/02/2022 22:20:50;55551;25;questionnaire-7qsg;;19511189;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;5;5;6;6;2;2;4;4;3;3;2;2;83548
1;1645112820055;17/02/2022 15:47:00;1645112819582;2;17/02/2022 17:46:59;55551;25;questionnaire-7qsg;;19540688;BLIND;5798816;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1680x1050;1680x939;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;6;6;1;1;2;2;1;1;2;2;53860
1;1645172363781;18/02/2022 08:19:23;1645172363712;2;18/02/2022 10:19:23;55551;25;questionnaire-7qsg;;19560988;BLIND;5805972;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1536x864;1536x722;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;7;7;5;5;2;2;2;2;2;2;1;1;51737
1;1645188120868;18/02/2022 12:42:00;1645188119748;2;18/02/2022 14:41:59;55551;25;questionnaire-7qsg;;19567613;BLIND;5808176;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Reasoning Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;;No;5;5;7;7;6;6;1;1;4;4;1;1;1;1;74381
1;1645250807747;19/02/2022 06:06:47;1645250806814;2;19/02/2022 08:06:46;55551;25;questionnaire-7qsg;;19595589;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;6;6;5;5;2;2;2;2;2;2;1;1;64866
1;1645499311209;22/02/2022 03:08:31;1645499311012;2;22/02/2022 05:08:31;55551;25;questionnaire-7qsg;;19668770;BLIND;5842153;;complete;;;computer;Desktop or Laptop;Windows 8.1;Edge 98.0.1108.43;1920x1200;777x481;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;5;5;1;1;2;2;2;2;1;1;35498
1;1645532803317;22/02/2022 12:26:43;1645532802408;2;22/02/2022 14:26:42;55551;25;questionnaire-7qsg;;19677518;BLIND;5845513;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1280x720;1280x578;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;7;7;6;6;1;1;2;2;5;5;1;1;60008
1;1645548664046;22/02/2022 16:51:04;1645548663866;2;22/02/2022 18:51:03;55551;25;questionnaire-7qsg;;19690274;BLIND;5849414;;complete;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.99;1366x768;1227x582;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;6;6;1;1;5;5;1;1;1;1;64950
1;1645690600945;24/02/2022 08:16:40;1645690600217;2;24/02/2022 10:16:40;55551;25;questionnaire-7qsg;;19752491;BLIND;5867681;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 98.0.4758.80;1920x1080;1561x945;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;7;7;4;4;1;1;2;2;1;1;1;1;63078
1;1645782354303;25/02/2022 09:45:54;1645782354201;2;25/02/2022 11:45:54;55551;25;questionnaire-7qsg;;19808523;BLIND;5879081;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.102;2560x1440;2560x1329;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;7;7;1;1;1;1;1;1;1;1;32707
1;1645819929850;25/02/2022 20:12:09;1645819930331;2;25/02/2022 22:12:10;55551;25;questionnaire-7qsg;;19846855;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;5;5;2;2;2;2;4;4;1;1;52240
1;1645952874065;27/02/2022 09:07:54;1645952874202;2;27/02/2022 11:07:54;55551;25;questionnaire-7qsg;;19871595;BLIND;5890901;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1536x864;1536x722;Decision Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;;;;No;6;6;6;6;6;6;2;2;4;4;3;3;3;3;84283
1;1645959788700;27/02/2022 11:03:08;1645960151388;2;27/02/2022 13:09:11;55551;25;questionnaire-7qsg;;19872425;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;7;7;6;6;1;1;2;2;2;2;1;1;93487
1;1645995522902;27/02/2022 20:58:42;1645995522185;2;27/02/2022 22:58:42;55551;25;questionnaire-7qsg;;19880637;BLIND;5893310;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1536x864;1536x754;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;6;6;1;1;3;3;1;1;1;1;37441
1;1646051578833;28/02/2022 12:32:58;1646051578710;2;28/02/2022 14:32:58;55551;25;questionnaire-7qsg;;19893171;BLIND;5896498;;complete;;;computer;Desktop or Laptop;Mac OS 10.10.5;Chrome 87.0.4280.88;1440x900;1371x797;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;5;5;5;5;1;1;1;1;1;1;1;1;84460
END OF FILE
