Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;Validity;Validity-text;Validity-quantised;study-comment;END QUESTIONNAIRE
1;1644077708470;05/02/2022 16:15:08;1644077708380;2;05/02/2022 18:15:08;55551;25;questionnaire-81k4;;19198247;BLIND;5688370;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x800;1280x634;Openminded Chunk;Validity check self report (Finnish);5;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;"Artikkeleiden välissä olleet mielialaa koskevat kysymykset ja niihin liittyvät muutokset saattaa johtua itse asiasisllöstä tai sitten esimerkiksi turhautumisesta kyselyyn tai suhtautumijsesta kirjoittajatahoon. En tiedä miten niitä on tarkoitus käyttää, mutta ei ehkä ole helppoa tulkita niiden merkitystä. 

Testissä olli epäloogisuuksia. Persoonallisuuspiirteiden kysymyksissä piti olla väittämäpareja, mutta oli ainoastaan yksittäisiä kysymyksiä. Myöhemmin oli tehtävä jossa kysyttiin tuleeko arvotuksi tyttö vai poika kun luokassa on 16 tyttöä ja 13 poikaa (tai toisinpäin). Mikään tehtävän vastauksista ei ole oikein. 

Koko kysely oli äärimmäisen laaja ja pitkäkestoinen. Lopun tehtävissä tulee jelposti turhautuminen, Toivottavasti saatte silti riittävästi loppuun asti tehtyjä vastauksia. ";361902
1;1644102851555;05/02/2022 23:14:11;1644102851517;2;06/02/2022 01:14:11;55551;25;questionnaire-81k4;;19204247;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x609;Openminded Chunk;Validity check self report (Finnish);5;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Älä huomioi aineistoani. En suurimmaksi osaksi keskittynyt tai lukenut kysymyksiä kunnolla.;;2;;12043
1;1644139358576;06/02/2022 09:22:38;1644139359869;2;06/02/2022 11:22:39;55551;25;questionnaire-81k4;;19206361;BLIND;5691188;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x609;Openminded Chunk;Validity check self report (Finnish);5;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;en keskittynyt ensimäiseen tekstiin;50230
1;1644151675540;06/02/2022 12:47:55;1644151675441;2;06/02/2022 14:47:55;55551;25;questionnaire-81k4;;19210119;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Validity check self report (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;"Tehtävä jossa piti keksiä eri esineille käyttötarkoituksia. En ole varma tallentuivatko vastaukseni koska ne eivät näkyneet missään.

";184324
1;1644180985995;06/02/2022 20:56:25;1644181161049;2;06/02/2022 22:59:21;55551;25;questionnaire-81k4;;19219726;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Validity check self report (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;69973
1;1644183519402;06/02/2022 21:38:39;1644183519195;2;06/02/2022 23:38:39;55551;25;questionnaire-81k4;;19220264;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Validity check self report (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Aika myöä ilta tietty on.;55104
1;1644228665144;07/02/2022 10:11:05;1644228664982;2;07/02/2022 12:11:04;55551;25;questionnaire-81k4;;19226956;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Validity check self report (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Aika pitkä... kärsivällisyys on koetuksella, vaikka aika kerrotaankin aluksi. tehdää vaikka pari lyhyempää tutkimusta peräkkäin tjtn.;98205
1;1644229803411;07/02/2022 10:30:03;1644229802945;2;07/02/2022 12:30:02;55551;25;questionnaire-81k4;;19227513;BLIND;5695925;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1366x663;Openminded Chunk;Validity check self report (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Koska ja mistä tuloksia pääsee lukemaan?;30693
1;1644417705632;09/02/2022 14:41:45;1644417705622;2;09/02/2022 16:41:45;55551;25;questionnaire-81k4;;19309154;BLIND;5726771;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x778;Openminded Chunk;Validity check self report (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Aika pitkä tutkimus, mutta yritin keskittyä koko matkan.;35563
1;1644441804091;09/02/2022 21:23:24;1644441823433;2;09/02/2022 23:23:43;55551;25;questionnaire-81k4;;19323443;BLIND;5731864;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1242x597;Openminded Chunk;Validity check self report (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Rupesin tekemään tätä tosi myöhään, kun en tajunnut tämän kestävän näin kauan. Eka osion jälkeen olin jo tosi iloinen, että selvisinkin niin nopeasti... no en selvinnytkään. Eka osion jälkeen alkoi ärsyttää, että puhuttiin koko ajan vain turpeesta ja aloin jo epäillä tätä joksikin turvelobbaukseksi. Toki käsitän, että yhdessä aiheessa pitäytyminen helpottaa aineiston analysointia. Olen jo tosi väsynyt, olin ihan valmis nukkumaan jo puolitoista tuntia sitten, mutta onneksi tehtävät eivät olleet kovin vaikeita. Hyvin näin sen, että turrun nopeasti rutiinitehtäviin ja kaipaan enemmän vaihtelua ja haastetta. Liian monta N-kirjainta tuli napattua. Toivottavasti saatte hyvän aineiston. Veikkaan, että vähemmän koulutetuilla ei riitä into osallistua. En usko, että yksikään niistä ystävistä, joiden kanssa olen tekemisissä päivittäin/viikoittain jaksaisi osallistua.;199493
1;1644569283473;11/02/2022 08:48:03;1644569283377;2;11/02/2022 10:48:03;55551;25;questionnaire-81k4;;19366497;BLIND;5747184;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x720;1280x616;Openminded Chunk;Validity check self report (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Mielestäni ensimmäinen tehtävä oli vähän epätasapainoinen. Kun arvioi eri lähteiden luotettavuutta, mielestäni vaaka on vähän liikaa kansalaisaloitteen puolella. Erityisesti koska paras lähde (Tiede-lehden juttu) oli jonkin verran painottunut (kaikkia turpeenkäytön ongelmia ei tuotu esiin). Kuitenkin esimerkiksi vesistövaikutukset ovat ihan oikea ongelma, ja ei pidä paikkaansa että turvetuotanto olisi rajattua, vaan myös luonnontilaisia ja luontoarvoiltaan korkeita suoalueita on otettu turvetuotantoon. Luonnon monimuotoisuuden kaventuminen ja tämän hetkinen sukupuuttoaalto on myös ihan oikea ongelma ja Suomessakin lajisto on huomattavasti kärsinyt. Näitä näkökulmia ja muutenkin ei ilmastokeskeistä, perinteisempää luonnonsuojelunäkökulmaa oli kirjoituksissa vähän. Tämä on kuitenkin esimerkiksi itselleni pääsyy vastustaa aloitetta. ;257533
1;1644698579737;12/02/2022 20:42:59;1644698580099;2;12/02/2022 22:43:00;55551;25;questionnaire-81k4;;19403049;BLIND;5758326;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 97.0;1184x666;1184x570;Openminded Chunk;Validity check self report (Finnish);5;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Turpeen käyttöön liittyvistä aineistoista yksi avautui kuvana: kokeilin kahdella eri selaimella, mutta kuvaa ei saanut suurennettua. Onnistuin lopulta lukemaan tekstin jotenkuten tähtäämällä sitä iPadin kameralla ja zoomaamalla. :D Toivottavasti kovin monen osallistuminen tutkimukseen ei tyssää tuohon eikä se vääristä tuloksia.;233245
1;1644859324579;14/02/2022 17:22:04;1644859324493;2;14/02/2022 19:22:04;55551;25;questionnaire-81k4;;19437373;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Validity check self report (Finnish);5;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Joku alkupään tehtävistä - sellainen missä piti lukea artikkeli - meni ohi vahingossa lukematta;48578
1;1644929401534;15/02/2022 12:50:01;1644929401393;2;15/02/2022 14:50:01;55551;25;questionnaire-81k4;;19458107;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Validity check self report (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;37122
1;1645046931087;16/02/2022 21:28:51;1645046930532;2;16/02/2022 23:28:50;55551;25;questionnaire-81k4;;19515863;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Validity check self report (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Viimeisen vastausosion viimeinen vaihtoehto jäi tekemättä, koska painoin välilyöntiä liian nopeasti. Olin hieman väsynyt vastatessani.;117879
1;1645115974371;17/02/2022 16:39:34;1645115974076;2;17/02/2022 18:39:34;55551;25;questionnaire-81k4;;19543084;BLIND;5798816;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1680x1050;1680x939;Openminded Chunk;Validity check self report (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;18166
1;1645174698539;18/02/2022 08:58:18;1645174698433;2;18/02/2022 10:58:18;55551;25;questionnaire-81k4;;19561301;BLIND;5805972;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1536x864;1536x722;Openminded Chunk;Validity check self report (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;29684
1;1645252752933;19/02/2022 06:39:12;1645252752001;2;19/02/2022 08:39:12;55551;25;questionnaire-81k4;;19595681;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Validity check self report (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;21218
1;1645499348177;22/02/2022 03:09:08;1645499347926;2;22/02/2022 05:09:07;55551;25;questionnaire-81k4;;19668774;BLIND;5842153;;complete;;;computer;Desktop or Laptop;Windows 8.1;Edge 98.0.1108.43;1920x1200;777x481;Openminded Chunk;Validity check self report (Finnish);5;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;35060
1;1645550970966;22/02/2022 17:29:30;1645550970691;2;22/02/2022 19:29:30;55551;25;questionnaire-81k4;;19692999;BLIND;5849414;;complete;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.99;1366x768;1227x582;Openminded Chunk;Validity check self report (Finnish);5;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;eräs tehtävistä oli sellainen, että tiesin mieheni pitävän siitä. sen jälkeen kun olin tehnyt oman ratkaisuni, näytin sen hänelle ja kysyin miten hän ratkaisisi tehtävän. en muuttanut omaa ratkaisuani hänen mukaansa. ei silti että olisi tarvinnut, se oli sama kuin mihin itse olin päätynyt. yritän sanoa, että tehtävät olivat mielenkiintoisia, paitsi nuo välkkyvät kuviot aiheuttivat päänsärkyä ja välillä piti kääntää katse pois kesken tehtävän.;295028
1;1645553587411;22/02/2022 18:13:07;1645553586730;2;22/02/2022 20:13:06;55551;25;questionnaire-81k4;;19695044;BLIND;5845513;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1280x720;1280x578;Openminded Chunk;Validity check self report (Finnish);5;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;"""Välilyönnit T- ja H-ärsykkeille, mutta ei N:lle"" häiriintyi puhelun johdosta.

Varsin pitkä kesto ikäihmiselle. Myös kognitiivisesti kuormittava.";415897
1;1645693052441;24/02/2022 08:57:32;1645693052379;2;24/02/2022 10:57:32;55551;25;questionnaire-81k4;;19753062;BLIND;5867681;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 98.0.4758.80;1920x1080;1561x945;Openminded Chunk;Validity check self report (Finnish);5;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Luulen, että oikeakätisyys vaikutti vastauksiin isojen ja pienten S- ja H-kirjainten kohdalla.;69304
1;1645786262709;25/02/2022 10:51:02;1645786262589;2;25/02/2022 12:51:02;55551;25;questionnaire-81k4;;19810033;BLIND;5879081;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.102;2560x1440;2560x1220;Openminded Chunk;Validity check self report (Finnish);5;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;28294
1;1645822951631;25/02/2022 21:02:31;1645822952101;2;25/02/2022 23:02:32;55551;25;questionnaire-81k4;;19848694;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Validity check self report (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;Hyvä tutkimus ja kiva tehdä. 5 min kestävä T,H,N -tehtävä tuntui vaan kauhean pitkältä.;65780
1;1645962068715;27/02/2022 11:41:08;1645962431400;2;27/02/2022 13:47:11;55551;25;questionnaire-81k4;;19872866;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Validity check self report (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;;18507
1;1645997764023;27/02/2022 21:36:04;1645997763278;2;27/02/2022 23:36:03;55551;25;questionnaire-81k4;;19881126;BLIND;5893310;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1536x864;1536x754;Openminded Chunk;Validity check self report (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;"Tosi pitkä. Moni saattaa jättää kesken, mutta hieno tämä loppu, jossa voi, ehkä, jättää osan vastauksista huomioimatta. Lisäksi lisäisin, että opiskelen tällä hetkellä toista akateemista tutkintoani, mikä olisi kiva joskus vastata taustakysymyksissä.  Tsemppiä tutkimukseen! :)
";242091
1;1646053644561;28/02/2022 13:07:24;1646053644440;2;28/02/2022 15:07:24;55551;25;questionnaire-81k4;;19894274;BLIND;5896498;;complete;;;computer;Desktop or Laptop;Mac OS 10.10.5;Chrome 87.0.4280.88;1440x900;1371x797;Openminded Chunk;Validity check self report (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;Aineistoani voi käyttää.;;1;En ehkä lukenut riittävän huolellisesti tehtävän ohjetta, jossa piti keksiä monta eri käyttötarkoitusta annetulle esineelle. Ensimmäisen kohdalla yritin kirjoittaa kaikki käyttötarkoitukset samalle riville. Myöhempien kohdalla laitoin kunkin käyttötarkoituksen omalle rivilleen (= painoin enteriä jokaisen välissä).;121077
END OF FILE
